ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11376589,JB345023,03/03/2018 09:00:00 AM,040XX S LAKE PARK AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,false,false,0214,002,4,36,11,1183624,1878499,2018,07/14/2018 03:49:06 PM,41.821789385,-87.601875318,"(41.821789385, -87.601875318)"
11376584,JB344861,04/01/2018 12:01:00 AM,029XX N HALSTED ST,0810,THEFT,OVER $500,ATHLETIC CLUB,false,false,1934,019,44,6,06,1170419,1919836,2018,07/14/2018 03:49:06 PM,41.935519305,-87.649109057,"(41.935519305, -87.649109057)"
11376573,JB345002,07/01/2018 04:04:00 PM,020XX N MOHAWK ST,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,1812,018,43,7,06,1172274,1913758,2018,07/14/2018 03:49:06 PM,41.918800182,-87.642471852,"(41.918800182, -87.642471852)"
11376558,JB344936,06/06/2018 07:00:00 AM,080XX S KINGSTON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,false,0422,004,7,46,26,1194583,1851984,2018,07/14/2018 03:49:06 PM,41.748767527,-87.562544637,"(41.748767527, -87.562544637)"
11376540,JB344945,06/11/2018 08:00:00 AM,024XX S AVERS AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,false,false,1013,010,22,30,10,1151095,1887543,2018,07/14/2018 03:49:06 PM,41.847305232,-87.720973109,"(41.847305232, -87.720973109)"
11376533,JB337100,07/03/2018 11:45:00 AM,025XX N ELSTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1432,014,1,22,14,1161467,1917112,2018,07/14/2018 03:49:06 PM,41.928235818,-87.682084152,"(41.928235818, -87.682084152)"
11376532,JB329767,06/26/2018 05:00:00 PM,053XX N SAWYER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,1712,017,40,13,14,1153748,1935323,2018,07/14/2018 03:49:06 PM,41.978365419,-87.709962051,"(41.978365419, -87.709962051)"
11376531,JB325874,06/27/2018 04:30:00 AM,042XX N MASON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,false,false,1624,016,38,15,14,1135921,1927613,2018,07/14/2018 03:49:06 PM,41.957545734,-87.775706665,"(41.957545734, -87.775706665)"
11376528,JB344843,06/11/2018 11:00:00 PM,046XX S LAKE PARK AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0222,002,4,39,06,1185875,1874508,2018,07/14/2018 03:49:06 PM,41.81078493,-87.593743583,"(41.81078493, -87.593743583)"
11376526,JB324070,06/25/2018 09:35:00 AM,053XX S COTTAGE GROVE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,false,false,0233,002,5,41,14,1182491,1869797,2018,07/14/2018 03:49:06 PM,41.797936811,-87.606301777,"(41.797936811, -87.606301777)"
11376525,JB317696,06/22/2018 11:10:00 AM,047XX N Clark St,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1913,019,47,3,14,1165368,1931666,2018,07/14/2018 03:49:06 PM,41.968090486,-87.667333848,"(41.968090486, -87.667333848)"
11376524,JB317849,06/16/2018 12:00:00 PM,029XX W NORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1421,014,35,24,14,1156361,1910494,2018,07/14/2018 03:49:06 PM,41.910180387,-87.701026218,"(41.910180387, -87.701026218)"
11223904,JB142589,02/05/2018 10:45:00 PM,097XX S TORRENCE AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,true,true,0431,004,7,51,02,1195426,1840951,2018,07/14/2018 03:49:06 PM,41.718471269,-87.559818981,"(41.718471269, -87.559818981)"
24038,JB338517,07/06/2018 07:59:00 PM,093XX S LUELLA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0413,004,7,48,01A,1192807,1843407,2018,07/13/2018 03:50:04 PM,41.725274943,-87.569331431,"(41.725274943, -87.569331431)"
24037,JB338081,07/06/2018 04:47:00 PM,038XX W MONROE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1122,011,28,26,01A,1150802,1899386,2018,07/13/2018 03:50:04 PM,41.87980954,-87.721738795,"(41.87980954, -87.721738795)"
11378671,JB344951,05/22/2018 02:30:00 AM,030XX W BELMONT AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,GAS STATION,false,false,1411,014,33,21,26,,,2018,07/13/2018 03:50:04 PM,,,
11378473,JB334626,07/04/2018 02:59:00 AM,006XX E GRAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,BOAT/WATERCRAFT,false,true,1834,018,42,8,08B,,,2018,07/13/2018 03:50:04 PM,,,
11378169,JB342494,07/04/2018 11:00:00 AM,079XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0623,006,6,44,06,,,2018,07/13/2018 03:50:04 PM,,,
11377678,JB338595,07/06/2018 09:30:00 AM,008XX W CORNELIA AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1924,019,44,6,05,,,2018,07/13/2018 03:50:04 PM,,,
11377318,JB337462,07/06/2018 03:00:00 AM,033XX W NORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,false,false,1422,014,26,23,05,,,2018,07/13/2018 03:50:04 PM,,,
11376639,JB337920,07/06/2018 12:13:00 PM,033XX W LEXINGTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,false,1134,011,24,27,08B,,,2018,07/13/2018 03:50:04 PM,,,
11376454,JB344850,07/06/2018 01:00:00 PM,061XX S INDIANA AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0311,003,20,40,08A,1178652,1864295,2018,07/13/2018 03:50:04 PM,41.782927032,-87.620547195,"(41.782927032, -87.620547195)"
11376411,JB344773,07/06/2018 01:00:00 PM,002XX W 75TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0731,007,17,69,06,1176028,1855241,2018,07/13/2018 03:50:04 PM,41.758141135,-87.630438826,"(41.758141135, -87.630438826)"
11376385,JB343819,07/06/2018 02:00:00 PM,0000X W 114TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,true,0522,005,34,49,04A,1177933,1829376,2018,07/13/2018 03:50:04 PM,41.687121275,-87.624238036,"(41.687121275, -87.624238036)"
11376169,JB337364,07/06/2018 12:30:00 AM,029XX S DEARBORN ST,0460,BATTERY,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,false,false,0133,001,3,35,08B,,,2018,07/13/2018 03:50:04 PM,,,
11376161,JB344500,07/06/2018 09:00:00 PM,039XX W 75TH PL,0820,THEFT,$500 AND UNDER,STREET,false,false,0833,008,18,70,06,1151338,1854418,2018,07/13/2018 03:50:04 PM,41.756400635,-87.720947419,"(41.756400635, -87.720947419)"
11376028,JB343534,07/06/2018 12:00:00 PM,011XX S CANAL ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0124,001,2,28,11,1173307,1895355,2018,07/13/2018 03:50:04 PM,41.868278395,-87.639223526,"(41.868278395, -87.639223526)"
11376026,JB343204,07/06/2018 05:00:00 PM,032XX N KILPATRICK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,FACTORY/MANUFACTURING BUILDING,false,false,1731,017,30,15,14,,,2018,07/13/2018 03:50:04 PM,,,
11376014,JB343157,07/06/2018 08:00:00 AM,004XX N CITY FRONT PLAZA DR,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,1834,018,42,8,06,1178044,1903358,2018,07/13/2018 03:50:04 PM,41.890132638,-87.621589582,"(41.890132638, -87.621589582)"
11376007,JB343550,07/06/2018 07:25:00 AM,0000X E MADISON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0112,001,42,32,11,1176674,1900411,2018,07/13/2018 03:50:04 PM,41.882076985,-87.626709904,"(41.882076985, -87.626709904)"
11375988,JB344325,07/06/2018 03:15:00 PM,057XX N BERNARD ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,false,false,1711,017,39,13,11,1152344,1937948,2018,07/13/2018 03:50:04 PM,41.985596489,-87.715055638,"(41.985596489, -87.715055638)"
11375918,JB338629,07/06/2018 09:00:00 PM,049XX W AUGUSTA BLVD,5011,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,false,false,1531,015,37,25,26,1143147,1906196,2018,07/13/2018 03:50:04 PM,41.898643242,-87.749677146,"(41.898643242, -87.749677146)"
11375790,JB337910,07/06/2018 11:00:00 AM,009XX E 62ND ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0313,003,20,42,26,,,2018,07/13/2018 03:50:04 PM,,,
11375753,JB342291,07/06/2018 11:45:00 AM,066XX S SEELEY AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0726,007,15,67,04B,,,2018,07/13/2018 03:50:04 PM,,,
11375728,JB343955,07/06/2018 06:30:00 PM,041XX W FULLERTON AVE,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",COMMERCIAL / BUSINESS OFFICE,false,false,2524,025,31,20,11,1148567,1915639,2018,07/13/2018 03:50:04 PM,41.924452852,-87.729525431,"(41.924452852, -87.729525431)"
11375677,JB343835,07/06/2018 09:30:00 AM,004XX E BOWEN AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0214,002,3,38,08B,1179822,1877577,2018,07/13/2018 03:50:04 PM,41.819347317,-87.615851173,"(41.819347317, -87.615851173)"
11375665,JB343821,07/06/2018 02:00:00 PM,101XX S CALUMET AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,true,0511,005,9,49,06,1180371,1837748,2018,07/13/2018 03:50:04 PM,41.710039773,-87.615057314,"(41.710039773, -87.615057314)"
11375643,JB341496,07/06/2018 10:30:00 PM,003XX S CICERO AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1533,015,24,25,03,,,2018,07/13/2018 03:50:04 PM,,,
11375543,JB343291,07/06/2018 08:30:00 AM,041XX W KINZIE ST,0460,BATTERY,SIMPLE,FACTORY/MANUFACTURING BUILDING,false,false,1114,011,28,26,08B,1148800,1902265,2018,07/13/2018 03:50:04 PM,41.887748749,-87.729015487,"(41.887748749, -87.729015487)"
11375493,JB343575,07/06/2018 10:00:00 AM,111XX S PEORIA ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,2234,022,34,75,11,1172305,1831001,2018,07/13/2018 03:50:04 PM,41.69170581,-87.644793775,"(41.69170581, -87.644793775)"
11375410,JB341764,07/06/2018 01:00:00 PM,041XX N BROADWAY,0820,THEFT,$500 AND UNDER,STREET,false,false,1915,019,46,3,06,1169375,1928001,2018,07/13/2018 03:50:04 PM,41.957947191,-87.652707514,"(41.957947191, -87.652707514)"
11375314,JB343236,07/06/2018 02:00:00 PM,021XX W WARNER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1911,019,47,5,14,1161460,1927540,2018,07/13/2018 03:50:04 PM,41.956851002,-87.681818627,"(41.956851002, -87.681818627)"
11375283,JB343199,07/06/2018 12:01:00 AM,004XX N WABASH AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL/MOTEL,false,false,1834,018,42,8,02,1176592,1902931,2018,07/13/2018 03:50:04 PM,41.888993854,-87.626934833,"(41.888993854, -87.626934833)"
11375255,JB339423,07/06/2018 04:00:00 PM,038XX N OCONTO AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,false,false,1631,016,38,17,20,,,2018,07/13/2018 03:50:04 PM,,,
11375064,JB342883,07/06/2018 04:30:00 PM,016XX N RICHMOND ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,1421,014,35,24,05,1156569,1910709,2018,07/13/2018 03:50:04 PM,41.910766154,-87.700256276,"(41.910766154, -87.700256276)"
11374957,JB342882,07/06/2018 12:00:00 AM,043XX N RIDGEWAY AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,1723,017,39,16,06,1150612,1928564,2018,07/13/2018 03:50:04 PM,41.959880319,-87.721672293,"(41.959880319, -87.721672293)"
11374955,JB337442,07/06/2018 02:50:00 AM,070XX N WOLCOTT AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2424,024,49,1,03,,,2018,07/13/2018 03:50:04 PM,,,
11374929,JB342824,07/06/2018 02:00:00 PM,033XX W FULLERTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1413,014,35,22,07,1153489,1915754,2018,07/13/2018 03:50:04 PM,41.924671892,-87.711436739,"(41.924671892, -87.711436739)"
11374905,JB342289,07/06/2018 12:00:00 PM,026XX N CLARK ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATM (AUTOMATIC TELLER MACHINE),false,false,1935,019,43,7,11,1171916,1917948,2018,07/13/2018 03:50:04 PM,41.930305638,-87.643663352,"(41.930305638, -87.643663352)"
